"title","username","date","stars","content"
"Saltburn","reelreviewsandrecommendations","23 December 2023",610,"It is 2006, and scholarship student Oliver Quick has just arrived at Oxford. He doesn't fit in with the upper-class atmosphere and has no acquaintances. After befriending Felix Catton, a popular and wealthy fellow student, however, Oliver finally seems to find his place at the University. Invited to the Catton family home- Saltburn- for the summer holidays, Oliver is thrust into the dark heart of the blue bloods. Nothing is as it seems though, as the idyllic vacation transforms into one from hell itself.Written and directed by Emerald Fennell, 'Saltburn' is an initially intriguing, though ultimately irritatingly derivative, predictable psychological comic-horror. Fennell's narrative begins with promise. In the first act, you aren't sure who to trust, nor where the story is heading. However, after the action moves to the manor house, Saltburn, things devolve into a messy and obvious retread of ideas that have been expressed more eloquently in previous films, be they 'The Talented Mr. Ripley, 'Teorema' or 'The Servant.'Those films examined themes such as class difference, obsessiveness, personality and manipulation with aplomb and ingenuity. Fennell appears content to skirt around the edges of these themes, never going into them with depth. Nor are the characters in her narrative provided with any kind of motivation for their actions. One, in particular, acts in a violent vacuum of self-obsession and jealously- but why? What made this character the way they are? Fennel never bothers to tell us, seeming satisfied to leave audiences in the dark.Moreover, her characterization is largely based on stereotypes and cliches. Oliver is essentially just a less charismatic, Scouse Tom Ripley, with darkness beneath a thin veneer of awkward shyness. Felix is exactly like Ripley's object of obsession, Dickie Greenleaf, while his eccentric family are people we've seen before in countless films which mock the aristocracy- 'The Ruling Class' among them. Familiar and lacking in depth, Fennell's characters aren't particularly interesting, nor is her narrative particularly original. Further, while her dialogue is frequently funny, it can also be pretentious- particularly during Oliver's intermittent narration.Throughout the film, Fennell handles the material with great deference- too much, one might argue. She lets uncomfortable scenes linger interminably, seeming to think this imbues them with some kind of raw power. The ending, featuring full-frontal nudity- reminiscent of the music video to Liam Gallagher's 'Once,' starring a thankfully clothed Eric Cantona- seems self-indulgent and, shall we say, cocky. Furthermore, a twist in the last act is neither surprising nor effective, while also sending the film into the realm of fantasy; so completely does it abandon real-world logic.Conversely, Linus Sandgren's glossy cinematography is striking. Sandgren makes excellent use of colours and unconventional shots and angles, heightening the suspense of the narrative, as well as compounding the decadence of the Catton family. He employs a ratio of 1.33:1, giving the film a top-heavy, boxed-in look, making locations feel daunting. It is work full of contrast- although, a cynical critic might suggest an over-reliance on cliched visual metaphors, such as reflections, or the obvious juxtaposition of characters wearing devil horns and angel wings.However, Sandgren's visuals generally come as a boon to proceedings, as does Suzie Davies' rich production design. Textured and detailed, her work fosters a vivid, immersive atmosphere, which Sophie Canale's costume design and Charlotte Dirickx's set decoration compounds. In addition, Anthony Willis's score is stirring. His original pieces are seedy and evocative, while songs used throughout- perhaps most notably Sophie Ellis-Bextor's 'Murder On The Dancefloor'- complement the narrative.Barry Keoghan stars as Oliver, alongside Jacob Elordi as Felix, Alison Oliver as Felix's sister Venetia and Rosamund Pike as Felix's mother Elspeth. Keoghan is a fascinating actor, who plays strange characters with verve and intelligence. Here, however, he gives an inconsistent performance. When playing Oliver as a weird, insular personality, he shines; though when he has to display his dominant side Keoghan lacks conviction and doesn't convince- an oddly played, oddly written night-time scene with Venetia being clearest evidence of this.Elordi does much more assured work, despite the fact that the character is just a 2006 version of the aforementioned Greenleaf. He impresses though, overcoming the scant characterisation of the role. Oliver is excellent, underplaying the complexities of her character, while Pike steals the show as the eccentric Elspeth. Richard E. Grant also stars, as Felix's father, but is criminally under-utilised, while Archie Madekwe's grating performance as Felix's cousin is smug and one-note.In conclusion, Emerald Fennell's 'Saltburn' is a film trying to provoke, though isn't as challenging nor original as its creator thinks it is. Though it is funny from time to time, and the first act is intriguing and suspenseful; the film is ultimately an uneven, predictable and derivative affair. While the cinematography is striking and the score atmospheric, the performance of star Barry Keoghan is inconsistent. Although Rosamund Pike is a delight, the film around her is not worthy of her talents, nor can she save it completely. Not to rub salt in the wound, but this film doesn't burn as brightly as it could have."
"Saltburn","darthsteele-39338","30 December 2023",110,"Other reviewers use the word ""derivative"" a lot to describe this film. They're not wrong! And my God this is a tedious film to try to get through! The so-called twist at the end is anything but. There's absolutely no reward at the end for sticking with this grotesque and uninteresting film. The suspenseful bits aren't suspenseful. The funny bits aren't funny and the sexy bits aren't sexy. The only thing the film maker succeeded at was making the grotesque parts nauseatingly grotesque. There's not one interesting nor sympathetic character in the bunch. There's no reason to care about what happens to any of them! A complete waste of time!"
"Saltburn","DoNotComeToTheCinemaDepressed","19 November 2023",610,"Just Got out of a Packed Saltburn Screening.WARNING 🚫🛀 - This Film Has Multiple Nasty Moments . There were Multiple Gasps and Audible ""oh god"" moments from the Audience 👅😳Quick Side Note - I have no Problems with this Script and Twist, but looking back, it's just not executed very well due to the lack of development, actions and dialogue prior to the Closing of the Film.So, Positives First -1. 🦇 The Gothic Production Design was Outstanding, Coupled with the Cinematography, Some Great Camera Work and there were Several Gorgeous Shots. That Scene with Barry Keoghans' Character(Oliver) Walking Towards Venetia and it had almost a Blue Tint to it was Outstanding. That Particular Scene had this Strong Gothic Vibe to it.2. 🎾 The Performances were Good Across the Board, Barry Keoghan, Jacob Elordi, Alison Oliver, Archie Madekwe, Richard E Grant, all Good. Rosamund Pike was Exceptionally Good.3. 😆 Many of the Comedic Moments worked and had parts of the audience laughing and 1 particular Joke Got a Belly Laugh out of the Audience ""It was all too Wet"" - by Rosamund Pike 😂🤣4. I loved the Funeral Scene with the ""Butler Knows who did it, Stare from afar"" Scene. (The Writer did a little spin on the Butler did it😏)On to the NegativesNegatives -1. 🚩One of the Main Problems I have with this Film, is I didn't really buy Barry Keoghans' Character(Oliver) being Infatuated(in a normal way, not the Gross out Stuff) with Jacob Elordis' Character(Felix). It just didn't come across on screen that way.2. 🚩But you're probably saying, ""But, he never really loved him anyway, so who cares?"" Ok, so he hated him right? So why is he Drinking His Juice out of the Bathtub🛁😳 and Laying (and that's Putting it nicely) on top of his Grave? So is Oliver Mentally ill? But he seemed to have come from a somewhat stable household. 🙇🤷3. 🚩Another big Problem with the film is that, what is Olivers Motivation? Did he want the Money & Lifestyle? Did he want to Punish this Family? What Exactly did he want? The Plotline does need subtlety yes, but for this particular point, it needs to have a motivation. By the End, The Film doesn't really Convey this. It's all Confusion. 😕4. 🚩The Supposed Danger of Oliver Having an Affair with Rosamund Pikes' character(Elsbeth) was not there at all. A compliment here and there is not enough. On top of that, they could of done more with this angle.5. Moreover, the way in which Oliver Embedded himself into the Family, wasn't done that well.6. For me, when a Certain Character Dies and the Subsequent Scenes after His Death. The Film Just sort of fell apart (for me). It went from Build, Build, Build, ""Ok this is Ok, were building towards something"", then the Death Happens and then some scenes happen and then I thought to myself ""Sigh, the films Level just went down 1 or 2 Levels""😔7. 🤦🏻 Near The Very Ending with the Montage ""of Events"" was just not the way to Do That. Don't Give us everything in the Span of 5 Minutes. The Writer of this Film needed to keep those points more Subtle and ambiguous, so we can think about it after we've left the Cinema and say ""oh yeah, that's why he did this & that.....""Overall, I Loved the Production Design and Cinematography but Some of the Character Development and Motivations were Lacking and the Plotline lacked Subtlety when it needed it, and also Lacked Emphasis when it needed it."
"Saltburn","euroGary","9 October 2023",810,"Scouser student Oliver (Barry Keoghan, who is not English but Irish) arrives at Oxford University where he sticks out like a sore thumb (""he's a scholarship boy and buys his clothes from Oxfam"" sniffs one plummy-voiced deb). Despite this he attracts the attention of Home Counties aristocrat Felix (Jacob Elordi, who is not English but Australian/Spanish) who takes him to his family's country pile - the titular stately home - where Oliver meets Felix's family of stereotypical English aristos: vague mother, mad father, nymphomanic sister, American cousin (Archie Madekwe, who is not American but English/Nigerian/Swiss). At first even more out-of-place than he was at Oxford, Oliver quickly becomes used to life at Saltburn. But for how long will he be welcome there?Watching this at the 2023 London Film Festival, I found it reminded me of various other films: the obvious one is 'The Talented Mr Ripley' (1999), but there are also aspects of 'Wild Things' (1998) and 'The Riot Club' (2014). Despite this, 'Saltburn' does stand on its own two feet, principally because Oliver's motives are ambiguous and, unlike 'Ripley', there is a vein of comedy throughout (sometimes unintentionally: a scene of Oliver drinking bathwater into which Felix has just ejaculated had the audience falling about, but I am not sure that was the intention of writer/director/producer Emerald Fennell!) I also appreciated that Fennell avoids the reverse-discrimination trap of making rich folk exclusively nasty but instead shows that - hey! - aristocrats have feelings too! Felix, especially, is sympathetically-drawn. If I have any criticism it is that at over two hours the film is over-long - after the birthday party sequence it seems the film has reached a natural conclusion, although there is, it turns out, good reason for it to carry on... perhaps a few of the mid-way scenes could have been cut.The supporting players are gifted with enjoyable parts - standouts are Carey Mulligan as a drug-addled socialite and Paul Rhys (who, thirty years ago, would have been a natural to play Oliver) as a straight-laced butler. Those actors essaying accents not their own do a good job - Elordi's rich-boy drawl, in particular, is convincing. And as for leading man Keoghan - the lengthy sequence during which he dances nude to 'Murder on the Dance Floor' is likely to be one of the most-discussed scenes of the film."
"Saltburn","IHaveNoCommentToMake","8 January 2024",310,"Things we learned:1) The police force today has a similar detecting ability and use of technology as the 60s. It's surprisingly easy to get away with multiple murders.2) Big Stately homes don't have complicated lines of succession/inheritance.3) When someone starts acting bizarre for no apparent reason, that's a big turn on.4) Sucking bodily fluids from various orifices and surfaces is a really sound metaphor , great satire and not a substitute for character development.5] films are not derivative if they interlace scenes with good cinematography and some arty music. It is does not mask an incredibly shallow and dull plotted movie.6) the pay off can be obvious and on the nose as long as it does it to a quirky dance number naked a la American Psycho.7) wasting such enormous talents on such a banal and empty script is not a crime."
"Saltburn","malmevik77","22 November 2023",710,"SaltburnNow this was an interesting film. It's a mind game. It's manipulation. And it's nefarious. Be prepared to squirm Be prepared to gasp. Be prepared to say ""oh dear God"" a few times. The movie follows a very shy and quiet Oxford student on his quest to fit in. After a school year, he is invited to join his new friend at his family's enormous castle where we definitely see him in a fish out of water situation.Then things... happen. Oh boy do they happen. This is all I'm going to say but be prepared for a wild ride, and don't be squeamish. I enjoyed this, but it really deserves its R rating. It's very adult and highlights the depths human beings can go, regardless of material wealth.You know I love to find the human experience presented, possibly with a lesson in mental health awareness. Oh God no. Perhaps there is awareness, but there is no lesson.Rosamund Pike does steal the show. Her one liners are absolutely hilarious.Enjoy the ride."
"Saltburn","missaymoo92","6 January 2024",510,"I really don't understand why this movie is getting such rave reviews on here. Yes, it was very stylish, the music was great, and the acting was good. But the storyline was a HUGE disappointment. I kept waiting for something to happen, and when it finally did I was severely underwhelmed and disappointed that that was the direction the filmmakers went. It's overplayed, not creative or interesting. I saw the movie ""Parasite"" and I LOVED it. This movie just seemed like a cheap and trashy knock off with some bizarre scenes thrown in there for ""shock value"". Watch it if you want to see what all the buzz is about, but I'm just saying you might be left disappointed and wishing you would've spent 2.5 hours of your time on something else."
"Saltburn","snootsncoots","6 January 2024",310,"The acting and casting are terrific, but the character development leaves a lot to be desired. In its place we are given lots of gratuitous weird sex stuff.Take out the gratuitous sex stuff, and there's not much left. The plot has been done many times, and much better, especially in the old days of film noir where the character development added to the suspense.I'm sure certain types will call this art, but I call it lazy and pretentious. A plot this thin, especially with a very common story line, with such flimsy character development, would have been laughed out of any studio in better days."
"Saltburn","cathyannemoore-66196","22 December 2023",310,"I had greater expectations of this film given the combined talent of the cast. There are some very good actors in it but I suppose if the plot is no good there is nothing much they can do to elevate to watchable. Quick frankly it is barely watchable. Some really bizarre events occur that are neither funny nor scary. Just bewildering as for most of the film there is seemingly no real story or plot just interactions between some rather superficial characters. None of the characters including the leads are likeable. The plot is explained at the end but to be honest it's not worth watching to find out."
"Saltburn","tigerfish50","26 December 2023",310,"One has to assume 'Saltburn' was conceived as subversive satire or parody, but it's difficult to discern which it might be, since it possesses minimal sarcasm and humor. The copycat plot is derived from several sources - it initially follows the 'Brideshead Revisited' blueprint, relating how socially-challenged working class undergraduate Oliver Quick becomes friends with upper crust fellow collegian Felix at Oxford University. After a fairly shallow acquaintance, he's invited to spend the summer vacation with the latter's family at their stately home, Saltburn.The invitation is a mystery since Oliver is devoid of wit or allure, and upon arrival he's treated with universal condescension. The aristocratic clan are portrayed as eccentrics who would fit more comfortably in a farce - and they seem especially out of place when the story gallops off towards the territory of 'Kind Hearts and Coronets' and 'Talented Mr Ripley'. Oliver suddenly transforms from awkward dork into master manipulator - and it's another mystery how he accomplishes this, since he has no means to influence anybody. The other characters lack credibility in a similar way - and since everyone is tiresome and unpleasant, it's hard to maintain interest as the shadows deepen. Despite attempts to shock with some gratuitously distasteful episodes - concluding with a muddy bout of virtual necrophilia - this protracted tale becomes tedious long before its end."
"Saltburn","jeffdstockton","25 December 2023",110,"Baffled by the reviews here! This is a self-indulgent, unoriginal, poke in the eye, middle finger to the viewers piece of shallow trash.There are no interesting characters, no interesting events, no moments of insight, nothing whatsoever to make it worth one's time to watch this drivel.It is derivative of several other more original and thoughtful films & stories. There is almost no story here, actually. It is just little scenes of shallowness, one after the other. There are no surprises. The reveal at the end is completely devoid of surprise. The writer director seems to go for pruerient, lame attempts to shock, but nothing - NOTHING - is unexpected, nothing is surprising.And, there are no sympathetic characters at all. That can be OK on a well made - well written & well directed - film. But, this is not that film.This is shallow, ugly in spirit (because the writer/ director is deliberate in her meanness, callowness, shallowness and crude manipulation of viewers' generosity in given her (the director) their time and a level of confidence that they will be rewarded for watching.This is an absolute paper-thin crap movie, pretending to a higher-brow film. It's garbage. It will be deservedly tossed on the trash heap over time - not too long in it's run."
"Saltburn","lavatch","27 December 2023",110,"It must be observed that ""Saltburn"" is a vile and disgusting motion picture. The characters are unsympathetic, and their actions abhorrent with the bodily fluids flowing throughout this nauseating experience.The Catton family is depicted as an idle, hedonistic relic of the past that deserves to be picked off one-by-one with the implication that the British aristocracy belongs in the gutter. The beautiful Catton home includes detritus from the past such as Shakespeare's First Folio and paintings of Rubens that should be discarded along with the worn out Lords of England.The middle-class is also treated with utter contempt, as young Oliver is apparently so ashamed of his family that he informs his friends that his father is dead and is mother is a drunk. The parents are proud of their son. He wants them out of his life.Even the hallowed halls of The University of Oxford have lost any luster of the joy of learning. The single don that we meet in a tutorial has not even read the books on the students' reading list.This film will shortly be forgotten. But it leaves a record of a decadent, nihilistic era that has been stripped of the basic values of humanity and civilization."
"Saltburn","masonsaul","4 October 2023",910,"Emerald Fennell leaps over any potential sophomore slumps with Saltburn, an immensely twisted tale of obsession and excess that's black comedy eventually goes into much darker territory. It's bold, provocative and just so funny, buoyed by a cast who completely understand the assignment and deliver glorious results.Barry Keoghan gives a fearless performance, bearing all in more ways than one. His character is so fascinating, initially an audience surrogate that could've felt overly safe but his constant weaving in and out of control is a real highlight, making him so much more interesting and flawed.Jacob Elordi is enchanting, he's so kind without a single care in the world and one of the few seemingly nice people in Saltburn though not without his own self obsessed flaws. Rosamund Pike and Richard E. Grant dial it up to eleven and get some of the best laughs.Emerald Fennell and cinematographer Linus Sandgren craft a gorgeous film of vivid saturation and striking imagery (some of which cannot be unseen). Equally strong is Fennell's screenplay which is hilarious, almost every scene has at least one memorable joke or biting line of dialogue."
"Saltburn","justahunch-70549","24 December 2023",810,"I had been anxious to see this film due to the presence of Barry Keoghan as I found him fascinating in The Killing of a Sacred Deer and immensely entertaining in The Banshees of Inisherin, however the one thing I wasn't expecting was to see him in such an erotic role, but eroticism is the name of the game here and he plays it boldly and very well, to put it mildly. That's a good thing as he is front and center and in between at all times. I knew he was one of the leads in this, but I didn't know how much his role dominated the film. I've viewed this twice now and he is truly excellent. He plays innocent, backwards, funny, sexy, mysterious, sly, vile and evil all equally well. His presence and his performance is very fortunate as the film itself offers nothing terribly original in this Purple Noon/Mr. Ripley scenario, though the writing is witty and smart and there is nothing wrong with the rest of the cast either. They just don't have roles like he does! The object of his adoration is played by Jacob Elordi who does a good job here as does Rosamund Pike, Archie Madekwe and Carey Mulligan is a small, extremely funny role. As has been much discussed this does have a couple of rather outrageous scenes that might be upsetting to some, so those easily, or perhaps even those not so easily offended, might want to avoid this. As has also been much discussed Keoghan does have a rather extensive nude sequence. Besides the nudity, which he has nothing to be ashamed of, I'm not sure what to make of this scene. I can understand its existence, but I'm a little unclear as to why he sashays through it in the manner that he does. This is Emerald Fennell's second film as a director and while it hasn't received the acclaim of the first, Promising Young Woman, I did enjoy this more."
"Saltburn","CinemaSerf","8 October 2023",710,"I was quite nervous when I saw this. I was expecting a sort of hybrid of ""Another Country"" meets ""Brideshead Revisited"" as the story of ""Ollie"" (Barry Keoghan) and his aristocratic pal ""Felix"" (Jacob Elordi) unfolds. Both are at Oxford university, but the former man is very much a poor relation of his well-heeled contemporaries. One afternoon, though, he comes to the aid of ""Felix"" lending him his bike, and what now ensues is a friendship that sees the two gradually start to bond and for the latter to invite his new friend to his eponymous stately pile as a guest of his mother (Rosamund Pike) and father (Richard E. Grant). Tagging along throughout this experience is the slightly malevolent and jealous ""Farleigh"" (Archie Madekwe) as their summer vacillates from the hedonistic and enjoyable to the ghastly and tragic. It's a bit of a slow starter, but once we arrive at the ancestral pile the story starts to gather pace and ""Ollie"" proves to be quite adept at navigating - even manipulating - the frequently quite treacherous environment in which he finds himself. It is definitely too dialogue heavy, but Keoghan is good here and there is quite an effectively building degree of menace as we start to realise that maybe things aren't all quite what they seem. I found Madekwe also rather good as the odious hanger-on (only a posher one) and Carey Mulligan walks quite a characterful tightrope too. The photography and aesthetic of the film along with Anthony Willis's score all add a degree of richness to a story that isn't as derivative as I feared. I can't think it's a film I will remember in a few years, but it is well worth a watch as Mr Keoghan continues on his journey to what must be greater success."
"Saltburn","Sleepin_Dragon","17 November 2023",910,"Oliver Quick becomes captivated by fellow student at Oxford, Felix. When Felix tells Oliver that his father has died, Felix invites Oliver back to his family home, the grand mansion estate of Saltburn.Imagine coming from a humble background, and being dropped into a world of luxury and abundance, where aristocrats live their lives detached from reality.This had me captivated from start to finish, truly one of the most unique and original films that I've seen for some time.The trailer captivated me, I had high expectations, if I'm honest, it exceeded my expectations. The writing oozed quality, great story, with some magnificent characters.At times it's bizarre, amusing, sexy and intriguing, and at times it's just plain weird. It simmers away for the most part, until the last fifteen minutes or so, when it transformation with a jaw dropping twist.Beautifully filmed, it looks amazing, some of the camera work is exquisite, and that building is simply glorious.The acting is first rate, Rosamund Pike, Richard E Grant and Carey Mulligan are all spot on, Barry Keoghan however, his performance deserves awards, that dance!! Won't forget that in a hurry.Loved it, and didn't want it to end.9/10."
"Saltburn","pkertes-59666","24 November 2023",410,"I liked Emerald Fennell's first feature, A Promising Young Woman, although it was a little left field and a touch disturbing. In this movie, she ramps up the disturbing with many scenes of repulsive behaviour which feel way too gratuitous - if the British aristocracy is really like this, the country is screwed.The plot is essentially that of A Talented Mr Ripley but the script is nowhere near as good and the narrative is often disjointed and at times boring. The directorial style is dark and gothic, but a bit inconsistent - some scenes are too long, some are pointless and the whole movie could have been 20-30 minutes shorter.There's occasional humour but it's offset by the depravity, which is really overdone. The acting is excellent however - Barry Keoghan plays the main character to perfection as an allegedly poor and lonely soul at Oxford who is desperate for the friendship of the handsome, popular and rich son of an eccentric aristocrat family. Rosamund Pike is also superb as the matriarch. A cameo by Carey Mulligan however is a complete waste of her talents.The plot twist towards the end was somewhat predictable so hardly a shock for a movie trying to sporadically shock you with depraved behaviour mixed in with efforts to parody the British upper class - but with not much class.If you like pretentious Arthouse films designed to shock the senses and you don't mind the disjointed script, then this movie might well be for you. But if you prefer to be allowed to concentrate on the unfolding tale of immorality without the shock and awe, then TTMR is a far better movie."
"Saltburn","LeBallz","22 November 2023",410,"They say write what you know. What I know is this is perhaps the most ironic film I've ever seen. Many people may not know the director Emerald Fennell comes from a very wealthy family, went to private school her entire life (including Oxford), and got her start due to those private school connections. To watch her send up upper class privilege as grotesque and distorted is bizarre in its own right but even more bizzare is she is selling her satire for money.The movie itself feels like a giant trope, more characature than human and almost cliche in its representation of money as all encompassing and all corrupting. My only theory is this film is mainly an apology from Fennell, trying to convince us she's one of the ""good"" privileged people for sending up the world she was raised in. But then I remember she's enriching herself by making this film, selling privilege to beget more privilege.If there was an award for ironic film of the year, this would win hands down."
"Saltburn","FONYMAHONEY","7 December 2023",510,"Emerald Fennell is a very very posh person. She's from extraordinary wealth. To take nothing away from her achievements as a filmmaker (Promising Young Woman was a terrific, difficult watch and rightly lauded) - but going in knowing that and then coming out the other side of this morally disturbing parable, it's a troubling setting and one that irks me.The two most obvious antagonists are the type of people you'd typically be rooting for in a film about rich vs poor, and the fact it's turned on its head doesn't feel like an innovative step - it feels like the exact opposite. It feels like someone from enormous privilege trying to redress the balance, almost like a propaganda piece.It's beautifully shot. It's really well acted. It's a solidly entertaining (if broadly unoriginal) little film, but as someone NOT from the world of Saltburn - it left a sour taste."
"Saltburn","M_Exchange","30 November 2023",610,"Yes, it's derivative, and yes, if you have even moderate familiarity with movies from the last few decades you will think ""The Talented Mr. Ripley"" fairly early during its runtime. However, for the most part, I enjoyed it. Barry Keoghan never disappoints me. Whether he is playing a suicidal dullard in ""The Banshees of Inisherin"" or a psychotic mastermind in this movie (and many other roles in between), he is always brilliant.For me, unfortunately its third act is probably its most memorable feature because it requires an enormous suspension of disbelief. Rosamund's Elspeth character invites Keoghan's Oliver character into her home yet again even though his history there is unbelievably dubious. She claimed that she felt guilty about his exile, but one wonders about her motives. Was she trying to have sex with him at that point? Rosamund Pike is an ageless, gorgeous woman, and her character had endless wealth--she didn't need an average-looking poor guy in her life. Also, why did she sign away her fortune to him so quickly? Was she not suspicious about her sudden illness with him in her life again? The butler, who observes everything obsessively, remained a presence there. Even if Elspeth took leave of her senses, wouldn't he intercede? The third act defies any sort of logic.But again, it was worth watching."
"Saltburn","mjw2305","8 January 2024",310,"There is a lot of hype about this movie, and a lot of talk about how some of the scenes are not for the feint hearted and that it is full of twists and turns. I was lured in for all the wrong reasons and knew very little else about Saltburn when I sat down to watch it.My score of 3 is entirely for the cast. I can't fault any of them. Sadly that is only positive I can draw from this awful film.The twists - I saw all of them coming, most are heavily contrived, and none felt shocking in the slightest.The 'not for the feint hearted' stuff - Sucking ejaculate from a draining bath plug, eating menstrual blood, having sex with a recently filled grave! It is all gratuitous and for shock value only. Yet, without these scenes there is literally nothing else going on.Saltburn is a seriously dull watch, the humour is barely present at all. I would have turned off after about an hour, but having got that far I stayed in hope of a clever ending. Nothing clever here, in fact, rather than clever they went for nonsensical. As if no one would suspect that the new guy would be behind all the deaths so he could get his hands on the estate.Boring journey, weak plot, dull twists, and gratuitous scenes do not make for a good watch.3/10 for the cast 0/10 for the film."
"Saltburn","ThatDoesntMatter","24 December 2023",NA,"I was willing to get involved in the story, but there was no story, just stuff happening, most of it unexplained, most of it silly and ridiculous, not shocking at all, just boring.I rewrote it in my head to make it make a little more sense, as the crumbs we are told and shown have so many holes they're sieves.He read about Saltburn, saw pictures, wanted to go there, yes, maybe already making plans to own it. THAT'S why he fixates on Felix (the 'happy'), recognising him for who he is. He wants to BE him, that's what the silly sexual stuff is about, unification, amalgamation with the desired natural born status, looks, etc.Thing is, this was all nothing. This was not a film about a psychopath, because that is shown in a 30 second collage towards the end, motivation never explained. Are we supposed to think it's jealousy? Bit lame. All we got up to that point is that he is a manipulator and a liar. The 'twist' is neither surprising nor shocking, it just takes you completely out of the film, because it's not gelled right. Several different movies and plotlines, and at the end it's an uninteresting mess.We are introduced to Oliver as a too straight nerd who wants to be part of the in-crowd. Okay, so we tag along, even believing that Felix likes him (because he's not a fanboy).As soon as we get to Saltburn the film loses credibility. Too much, too brash, too over-the-top, too silly, too boring.Story not told well, whatever it was. I sure don't care."
"Saltburn","brentsbulletinboard","9 December 2023",310,"Sometimes you come across a filmmaker whose works you just don't like. And now, after two features in, I can honestly say that about writer-director Emerald Fennell. I didn't care much for her debut outing, ""Promising Young Woman"" (2020), and I can say the same (and more) about her follow-up effort, ""Saltburn."" This alleged thriller about a seemingly awkward but quietly sinister Oxford student (Barry Keoghan) who ingratiates himself into a family of wealthy English aristocrats features a story and characters about whom, quite frankly, I couldn't care less. (Think ""The Killing of a Sacred Deer"" (2017) with a cast of eccentric old money cronies and a wolf in sheep's clothing.) This assemblage of utterly reprehensible characters living utterly reprehensible lives and zealously adhering to utterly reprehensible values fails to endanger viewer empathy, interest or even connection. Much of the narrative is predictable and glacially paced, incorporates sequences that are included for little more than forced shock value, features monodimensional and blatantly obvious (almost trite) character development, and frequently stumbles in attempts at humor that are wedged in largely for the sake of convenience or calculatedly timed comic relief. It's the kind of picture that prompts regular looks at one's watch to see how much more one must endure and delivers welcome sighs of relief when the end finally comes. What's more, given the combined talent pool for this production, it's a genuine shame to see the likes of Rosamund Pike, Carey Mulligan and Richard E. Grant relegated to supporting roles in which their abilities are sorely underused. And then there's the excessively hammy performance of Keoghan, who's quite obviously (and knowingly) acting and not disappearing into the bona fide portrayal of a character. In all, this offering feels like a picture that tries awfully hard to see how much it can get away with, especially when seeking to invoke dropped jaws among audience members, much as this director's cinematic predecessor attempted to do. Save your money, and don't waste your time on this vastly overrated release from a vastly overrated filmmaker."
"Saltburn","steveinadelaide","24 November 2023",510,"Saltburn, directed by Emerald Fennell (who brought us the excellent A Promising Young Woman), is a psychological thriller drama that attempts to navigate the maze-like world of the English aristocracy, but unfortunately, it loses its way. The film stars Barry Keoghan as Oliver Quick, a scholarship student at Oxford University, and Jacob Elordi as Felix Catton, a charming aristocrat who invites Oliver to spend a summer at his family's sprawling estate, Saltburn.Saltburn is set in the mid-2000s, a period marked by some economic and cultural decadence. It attempts to explore the clash of social classes, moral vacuity, and the seductions of wealth. However, the film's historical and cultural context feels superficial, failing to delve more deeply into the societal dynamics of the time. Despite being promising, the plot suffers from predictability and a lack of subtlety. The film tries to play with the idea of these enormous bastions of privilege and power as unique breeding grounds for strangeness, but it doesn't quite hit the mark. Forced and repetitive dialogues, which frequently feel artificial and contrived, further weaken the narrative.Despite having talented actors portraying them, the characters lack depth. Oliver, played by Keoghan, is a hateful, lustful, and envious character, but his portrayal is flat and uncomplicated. Felix, played by Elordi, is a character who comes from a life of blatant privilege, but his flimsy compassion does not seem real.Although Fennell's direction is bold, it lacks the dexterity required to make this intricate story come to life. The film's pacing is erratic; certain scenes seem rushed, while others drag on needlessly. The movie's soundtrack seems haphazard and does not improve the story. The movie also occasionally goes a bit too far in terms of taste and may have you cringing.The cinematography and production design are perhaps the film's strongest points. The grandeur of Saltburn, the sprawling estate, is captured beautifully, and the film does a commendable job of creating a lived-in feeling that feels glamorous and filthy at the same time. These artistic components, however, are insufficient to make up for the film's weak narrative.Saltburn is a film that promises much but delivers little. Despite its grand setting and talented cast, it fails to provide a compelling narrative or engaging characters. It's a film that tries to be a critique of the English aristocracy and a psychological thriller but falls short on both counts. While it may appeal to some viewers for its aesthetic appeal, it's a film that, unfortunately, doesn't live up to its potential. It's not a film I'd recommend."
"Saltburn","Laight","24 December 2023",210,"Take a bit of A Separate Peace, The Talented Mr. Ripley, Brideshead Revisited, Howards End and many more, mix them up into a rather incoherent story, and you get this over-the-top bit of fluff. The problems are too numerous to mention, but the most glaring is that there's not a tad of credibility in the set-up. Stories that involve someone of one class mixing it up with someone of another must show there's a connection between the two people: that part is completely skipped over here. There's no connection at all between the two major characters. The bond is never explained.Then there's the issue of character: no one in the film is a real person: all of them are pawns to serve the grand plot which, when dissected, falls apart. These aren't people; they're vehicles for the screenwriter (director, producer, etc) to show off an interesting but ultimately flawed story.So much else is wrong with this movie but to give them all away would be to contain spoilers, and the reviews that are most worthwhile here at IMDB are the ones that warn the reader off a show.Consider yourself warned."
